listing_id,summary
721000000000000000, it took  less  than  two  mins  for  Dingding  to  hand me the  keys  once  I  arrived.
722000000000000000,i would definitely use  sun  for another  booking  to  Singapore.
724000000000000000,"5  stars  99  THX  great value  space,  excellent  host. the  room  was  superbLina  upgraded my  room  to  premium  one."
725000000000000000,the hotel was very well located and the staff were very friendly and helpful. the location was very good and the room was very comfortable.
727000000000000000,5  stars  for  sun!  everything was  perfect  but  1thingwe  ask  third  key  because we  want to swimmimg  pool together.  he was  a  perfect  host who  was  very  kind  and  quick  to respond.
728000000000000000,"i paid  extra  for  a possible upgrade,  and  it  didn  t  happen. I was  refunded,  but  minus  20% of  fees."
729000000000000000,"ectBathroom  was  absolutely  disgusting  -  hairs,  smell. ectBathroom  was  absolutely  disgusting  -  hairs,  smell."
730000000000000000,compared  to  the  price  of  the surrounding  places  this  is  a  bargain.
734000000000000000," everything  is  easy  breezy,  it was  a  great  transit  with  family.  each  bunk  has  its  curtain  for  privacy,  and the room  has  its own  shower  and  toilet."
735000000000000000," very  clean,  quiet  and  so comfortable  near  restaurants  and  food  courts.  very  responsible,  organized  that  she  manages  to  arrange  a self check  in  for those  who arrive  in  the lodge  late  like  me.  she was  really  accommodating.  everything  is "
737000000000000000,"i  really appreciate  his  efforts,  since we  will  attend  the  Convention  in  Resort  World  Sentosa  he  make  the effort  to  upgrade  my  room  at  Michael  Hotel  to  Hard  Rock  Hotel  which  is  walkable  to  the  Convention  Center."
738000000000000000, Great  place  to  stay .  accessible  for  all .  Worth  the  money .
739000000000000000,"Chris and his family enjoyed their stay at the swansea condo. the apartment is located in a great location, just 10 mins from the city."
741000000000000000,the hotel was very  responsive  and adapted  the check-in  process  to  my  needs.
743000000000000000, my  first  time  to  stay  at  an airbnb  and  she  turned  it  into  an  amazing  experience.  it was  very  clean  and  comfortable.
754000000000000000, great  location  in  the  heart  of  Tiong  Bahru!  lots  of  hole-in-the-wall  places  to  explore!  host was  friendly  and  quick  to  reply.  there  was  an issue  with  the way  the washing  machine  had  been  installed  and  fixed
755000000000000000,"the apartment was very well-furnished and very well-equipped. the location is very close to the mRT station, but it's  not  raining."
760000000000000000,the hotel is  very  close to  Universal  Studios. it will  arrive  in  about 6  minutes by  walking.
761000000000000000, the  attention  to the  detail  of  interior  decorating  is  unbelievable!  the  quality  of  the  materials  used  for  the  interior  are  just as  unbelievable.  the  rooms  were  beyond  expectations.
762000000000000000," my  previous  booking  has  been  cancelled  by  my  ex-host  in  the  morning.  as  we  are  on  the  way  to  MBS,  we had  to check  with  other  host, however  either  told  me that  there was  no  room  or  so "
764000000000000000,steve  very helpfull  and  so  much  responsibility.
768000000000000000,Gilian  is  an outstanding  airbnb  host. she spends  times  with  guests  and  invites  her  guests to join her activities  and  meet  her  friends.
771000000000000000,"faith was  a  great  place  to  stay  ppl,  the  picture  clearly  showed  5  beds  which  was  accurate.  they  gave  us  duvet  for  only  4  beds  stating  that  2  ppl  can  sleep  on  one  of the  queen"
772000000000000000, I  had  a  great  time  and  experience  in  Orchard.  The  unit  I stayed  in  was  exactly  as  specified.
773000000000000000," Neha  was  very  responsive,  always  respond  to  questions  at  speed.  very  polite  and  helpful  during  our  trip."
775000000000000000, Great  location.  a  great  to  be  completely  autonomous  in  a  clean  and  minimalist  in  a  good  location.
776000000000000000,Keith  was  very  responsive  and  flexible.  as  a solo  female  traveller  I  felt  very  comfortable  and  safe.
777000000000000000,"there  were  a few  problems  during  our  stay,  which  we  took in  stride  because we  booked  quite  late."
778000000000000000,                                                        |
780000000000000000,"the  house  is  located  at  the  residential  area,  it  takes  15  minutes  walk  to the  fort  canning  station."
783000000000000000,the hotel is located in a very quiet area. the staff were friendly and helpful.
784000000000000000,the apartment was  a  nice  apartment. it was  exactly what we  were  looking  for.
788000000000000000,"a  very  pleasant  stay  at  HardRock,  within  Sentosa  Resorts.  a  very  helpful  and  friendly  host."
789000000000000000,the  best  host  so  far  Victoria  travel  agency  did  its  best to  make  it  a  truly  great  experience. the  only thing  one could find  confusing  is the  fact that the  room  reservation  is  made  not  on  your  name.
790000000000000000, we were  not allowed  to  get in touch  with the hotel . Apparently  only  a  occupancy  of  two  people  opposite the  Hotel  MBS.Hotel  is.Additional  costs  in  retrospect.
792000000000000000,"the  accomodation  was  fine,  but  i  heard  noise  from other  rooms,  walls were  very  thin."
793000000000000000,Maggie  really  wants  to make  you feel  at  home  and  will  render  help  when  you  need  it. even  her other  tenants  were  very  friendly  and  considerate.
795000000000000000,             
796000000000000000,"the  place  is  as  described  but  very  modern,  in  a  nice residential  area  of  Singapore. the  internet  are  so  fast  as  well."
797000000000000000,"the  location  is  great  as  you  are  in the  heart  if  the  city,  but  his  means  it's  a bit  noisy  in  the  evening."
798000000000000000,a great place to stay in shanghai. a great location and a great value for money.
800000000000000000,"the location is  pretty  convenient, but it should  be  made  aware  that  the  unit  is  rather  old  and  not  very  fresh."
801000000000000000,Mary  was  an  exceptional  host. she was  warm  &  friendly.  I  will definitely  stay  here  again  during  my  future  trips.
802000000000000000,the apartment was very clean and the staff were friendly and helpful. the location of the apartment is very close to the mtv station. the price is very reasonable and the location is great.
804000000000000000,"the  place  was  a  10  minute  walk  to the nearest  MRT  station,  or  just  60m  away  from the closest  bus  station."
806000000000000000, value  for  money  is  an  understatement.  The  Accomodation  is  in  the  perfect  location.
807000000000000000, Sirikorn  is  the  best  host  I ve  ever  met.  She  is  a  friend  more  than  a  host.  Sirikorn  is  an  amazing  host.
808000000000000000," a  decent  place  for  a  quick  stay.  a  good,  also helped  me get  my  luggage."
810000000000000000, very  comfortable  and  clean  with  good  access  to  CBD!  Thank  you!!
812000000000000000," the  check-in  was  at  3,  and  we  got  check-in  at  6  pm.  Apart  from  the  stay, I  personally  felt  that  it would  be more  convenient  to  book the  hotel."
816000000000000000,thank  you!
818000000000000000,Liang  was  a  pleasure  to work  with.  I  will  return.  Liang  is  absolutely  a  great  place  to  stay.
820000000000000000,"a great place to stay in shanghai, with a group of friends and family. the apartment was very clean and well-equipped with all the necessary equipment."
822000000000000000,the  hotel  is  completely  renovated  and everything  is  new  and  modern. there  are  many  many  restaurants  in  nearby.
823000000000000000, we  requested  early  to  check  in  from  posted  3PM  check  in  time  but  we  were  only  allowed  to  get  inside  the  unit  at  5PM.
826000000000000000,"the  place  was  really  nice,  thought  at the  beginning  it  was  hard  to  find  it. the property is  spacious  enough  for  us  with  enough  bedrooms  and  bathrooms."
828000000000000000," Assembly  place  gives  what  I  need,  you  can  save  your  money  for  food  coz  you  can  cook  by  your  self  here."
830000000000000000," the  room  is  clean,  but  quite  small,  suitable  for  2  people."
831000000000000000, apartment was  clean  and  had  everything  that  we  needed.  there  are  ants  and  spiders  in  the  place.
833000000000000000," location  is  perfect  you  can  grab  a  taxi to  most  of  the  cities  attractions  within  5-20  minutes.  sound  insulation  is  a bit  worse,  the  sound  of  the  air  conditioner  is  a bit  loud,  the  others  are  very"
834000000000000000,"the  beginning  of  a  day  is  particularly  good. the  location is  close  to the  subway  bus  station,  and you  can  reach it  for  2-3  minutes  downstairs."
837000000000000000, we  had  a  wonderful  time  and  found  no  pests  in  the  house.  there  was  cold  water  in  the fridge  too.  there  is  a 24  hour supermarket  located  just  5  minutes  walk.
841000000000000000," a  bit  pricey,  but  that  is  more  on  Singapore  itself."
842000000000000000,"Yin  Yoong  is a  great  host,  responds  to  queries  quickly."
844000000000000000,       
847000000000000000,"Lucy  was  extremely  thoughtful,  responsive,  and  flexible. she was  a  thoughtful,  responsive,  responsive,  and  flexible."
