listing_id,listing_url,name,description,picture_url,host_id,host_url,host_name,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,price,has_availability,number_of_reviews,review_scores_rating,calculated_host_listings_count,good_review_rate,popularity_score
710510154483344148,https://www.airbnb.com/rooms/710510154483344148,Rental unit in Singapore · Studio · 1 bed · 1 bath,"A bright and modern apartment located a stone's throw away from the popular and bustling area of Ann Siang Hill, Club St. and Chinatown. Also located a mere 10 minutes walk away is the Central Business District of Singapore - Raffles Place with good access to Chinatown and Telok Ayer MRT. Great for business and leisure travellers looking for a central and bustling location! The area is popular and bustling with restaurants and bars.  Guests may experience music from neighbouring establishments.",https://a0.muscache.com/pictures/miso/Hosting-710510154483344148/original/f73d879d-1b6a-44e9-813f-4e2a77d5632f.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Downtown Core,Central Region,1.28008,103.84491,0.5,2,165.0,f,0,,62,0.0,20.240211
710516922255387528,https://www.airbnb.com/rooms/710516922255387528,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,"A bright and modern apartment located a stone's throw away from popular and bustling area of Ann Siang Hill, Club Street and Chinatown. Also located a mere 10 minutes walk away is the Central Business District of Singapore - Raffles Place with good access to Chinatown and Telok Ayer MRT. Great for business and leisure travellers looking for a central and bustling location! The area is popular and bustling with restaurants and bars, guests may experience music from neighbouring establishments.",https://a0.muscache.com/pictures/miso/Hosting-710516922255387528/original/035d58c4-a5f0-4135-833f-cb8dc141819a.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Outram,Central Region,1.28038,103.84691,0.5,3,200.0,f,0,,62,0.0,20.352046
710532528466032552,https://www.airbnb.com/rooms/710532528466032552,Hostel in Singapore · 1 bedroom · 1 bed · 1 shared bath,"You won’t want to leave this charming, one-of-a-kind place.<br /><br /><b>License number</b><br />Authorised Serviced Apartment",https://a0.muscache.com/pictures/miso/Hosting-710532528466032552/original/7aa94e54-797d-4dcf-bf36-674403a9549f.png,477798134,https://www.airbnb.com/users/show/477798134,Zuzu,0,Rochor,Central Region,1.307575804793767,103.85054350354714,1.0,2,107.0,f,0,,2,0.0,0.9094340000000001
710535346129994625,https://www.airbnb.com/rooms/710535346129994625,Rental unit in Singapore · Studio · 1 bed · 1 bath,"A bright and modern apartment located a stone's throw away from the popular and bustling area of Ann Siang Hill, Club Street and Chinatown. Also located a mere 10 minutes walk away is the Central Business District of Singapore - Raffles Place with good access to Chinatown and Telok Ayer MRT. This property is situated in a bustling location and you may experience music from nearby establishments. Great for business and leisure travellers looking for a central and bustling location!",https://a0.muscache.com/pictures/miso/Hosting-710535346129994625/original/ef353e7e-654c-4e95-b84a-023374bde42d.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Outram,Central Region,1.28256,103.84635,0.5,2,147.0,f,0,,62,0.0,20.240211
710546257503905089,https://www.airbnb.com/rooms/710546257503905089,Rental unit in Singapore · Studio · 1 bed · 1 bath,"A bright and modern apartment located a stone's throw away from the popular and bustling area of Ann Siang Hill, Club Street and Chinatown. Also located a mere 10 minutes walk away is the Central Business District of Singapore - Raffles Place with good access to Chinatown and Telok Ayer MRT. Great for business and leisure travellers looking for a central and bustling location! The area is popular and bustling with many restaurants and bars, guests may experience some street noise.",https://a0.muscache.com/pictures/miso/Hosting-710546257503905089/original/0cc3c5b5-ffd6-455e-ad64-eb7738a5c2a2.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Outram,Central Region,1.28156,103.84661,0.5,1,129.0,f,0,,62,0.0,20.128376
710555757990115917,https://www.airbnb.com/rooms/710555757990115917,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,"Our One Bedroom Apartments are ideal for working professionals or couples who require a larger space, with privacy and segregation between the Living area and Bedroom. The large facade windows illuminates the Living area, giving it an airy and spacious feel. Fully furnished with essential amenities, this apartment will be your home away from home.<br /><br />This unit is furnished with a kitchen sink and has a powder room in the Living area<br />Located in the heart of Chinatown",https://a0.muscache.com/pictures/miso/Hosting-710555757990115917/original/62bd84a8-5427-496e-b666-690a4c72ba4f.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Outram,Central Region,1.28205,103.84543,0.5,2,212.0,f,0,,62,0.0,20.240211
710561555068106223,https://www.airbnb.com/rooms/710561555068106223,Hostel in Singapore · 1 bedroom · 1 bed · 1 shared bath,"You won’t want to leave this charming, one-of-a-kind place.<br /><br /><b>License number</b><br />Authorised Serviced Apartment",https://a0.muscache.com/pictures/miso/Hosting-710561555068106223/original/4fbb5df4-fcd6-4cc7-995e-8ed4c9efd194.jpeg,477798134,https://www.airbnb.com/users/show/477798134,Zuzu,0,Singapore River,Central Region,1.2865108464283712,103.84748185428946,1.0,1,64.0,f,0,,2,0.0,0.7975990000000001
710563255144310660,https://www.airbnb.com/rooms/710563255144310660,Rental unit in Singapore · Studio · 1 bed · 1 bath,"Studio Apartments are ideal for working professionals or couples looking for a cosy private space. Fully furnished with essential amenities, this apartment will be your home away from home – just pack your suitcases and you’re ready to go!<br /><br />This unit is furnished with a kitchen sink<br />Located in the heart of Chinatown, you are within walking distance from a variety of F&B options.<br /><br />Flexible lease terms with minimum stay of 3 months is required<br />Rates include weekly housekeeping and utilities",https://a0.muscache.com/pictures/miso/Hosting-710563255144310660/original/8be46051-11b5-4b6e-886e-556db432f00f.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Outram,Central Region,1.28389,103.84413,0.5,2,165.0,f,0,,62,0.0,20.240211
710575818902461256,https://www.airbnb.com/rooms/710575818902461256,Rental unit in Singapore · Studio · 1 bed · 1 bath,"Our Studio (No Window) Apartments are ideal for those looking for a quiet retreat after a long day out in the buzz of the city. Fully furnished with essential amenities, this will be your home away from home.<br /><br />There are no windows in this apartment.<br /><br />Located in the heart of Chinatown, you are within walking distance from a variety of F&B options.<br /><br />Flexible lease terms with minimum stay of 3 months is required<br />Rates include weekly housekeeping and utilities",https://a0.muscache.com/pictures/miso/Hosting-710575818902461256/original/467615f7-bd24-4e2e-af7e-64a90904096b.png,23336011,https://www.airbnb.com/users/show/23336011,Heritage,0,Outram,Central Region,1.28204,103.84536,0.5,2,147.0,f,0,,62,0.0,20.240211
711116675944432555,https://www.airbnb.com/rooms/711116675944432555,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,"You won’t want to leave this charming, one-of-a-kind place.<br /><br /><b>License number</b><br />Authorised Serviced Apartment",https://a0.muscache.com/pictures/miso/Hosting-711116675944432555/original/3fa23ba7-36c8-405f-9b5a-dbba5c704771.jpeg,477798968,https://www.airbnb.com/users/show/477798968,Zuzu,0,Rochor,Central Region,1.31011,103.85399,0.25,2,256.0,f,0,,5,0.0,1.8464465
711120497609023269,https://www.airbnb.com/rooms/711120497609023269,Hotel in Singapore · 1 bedroom · 2 beds · 1 private bath,"You won’t want to leave this charming, one-of-a-kind place.<br /><br /><b>License number</b><br />Authorised Serviced Apartment",https://a0.muscache.com/pictures/miso/Hosting-711120497609023269/original/0108dd8d-ad99-4ad4-b540-a98874935b29.png,477798968,https://www.airbnb.com/users/show/477798968,Zuzu,0,Rochor,Central Region,1.30821,103.85435,0.25,2,256.0,f,2,4.5,5,50.0,24.085218500000003
711238794811729789,https://www.airbnb.com/rooms/711238794811729789,Rental unit in Singapore · 4 bedrooms · 8 beds · 2 baths,Forget your worries in this spacious and serene space.<br /><br /><b>License number</b><br />Authorised Serviced Apartment,https://a0.muscache.com/pictures/miso/Hosting-711238794811729789/original/1e1881db-0913-40fe-b23e-e4c925e86613.jpeg,477798317,https://www.airbnb.com/users/show/477798317,Zuzu,0,Pasir Ris,East Region,1.3875208236563856,103.9412806047884,0.25,12,557.0,t,0,,1,0.0,1.6747205
712121357550091568,https://www.airbnb.com/rooms/712121357550091568,Bed and breakfast in Singapore · ★4.30 · 1 bedroom · 1 bed · 1 shared bath,"Brand new boutique capsule hostel opened September '22!<br />Stay in the heart of Singapore.  7 Wonders Capsule Hostel @ Boat Quay is 5 mins walk from Clarke Quay and Raffles Mrt station. Hostel Operating Hours from 07:00am-11:00pm daily.<br /><br />Single capsules sleeps one comfortably. With a personal locker under each capsule with key access, these capsule also offer a foam with spring single bed, fluffy duvet with two pillows, personal USB and regular power socket, personal reading light.<br /><br /><b>Guest access</b><br />Free Breakfast will start 20/9/2022 <br />Laundry per load. $4(washer)+$4(dryer)= $8<br /><br />This 2-star capsule hostel offers free breakfast, reception until 11pm, luggage<br />storage space, free WiFi and laundry facilities.<br /><br /><b>Other things to note</b><br />Hostel Operating Hours from 07:00am-11:00pm daily.<br /><br />Popular points of interest 7 Wonders Capsule Hostel<br />@ Boat Quay include Chinatown Heritage Centre & Asian civilization museu",https://a0.muscache.com/pictures/miso/Hosting-712014563808839949/original/2ee43483-813b-4bed-80fd-a4515686793c.jpeg,478783235,https://www.airbnb.com/users/show/478783235,Wonders Hostel,0,Singapore River,Central Region,1.28817,103.84722,1.0,1,32.0,t,30,4.3,5,93.33333333333331,45.13290266666666
713662222469680809,https://www.airbnb.com/rooms/713662222469680809,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,Easy access to Circle Line and Green Line. Walking distance to 3 shopping malls and MRT station. You'll have your own toilet. Queen size bed. Non smoking guests only.,https://a0.muscache.com/pictures/miso/Hosting-713662222469680809/original/c354f44d-6a61-4050-ab74-a7767e944e75.jpeg,3534614,https://www.airbnb.com/users/show/3534614,Michael,0,Geylang,Central Region,1.31021,103.89241,0.25,1,100.0,t,0,,1,0.0,0.44453550000000003
713931790395344585,https://www.airbnb.com/rooms/713931790395344585,Boutique hotel in Singapore · ★4.67 · 1 bedroom · 2 beds · 1 bath,Garden Pod is an eco-friendly concept designed in line with sustainable principles to provide a comfortable overnight stay for guests within a tranquil zen garden at the Gardens by the Bay. Guests can experience a peaceful retreat and enjoy an unobstructed view of Singapore's city skyline. <br /><br />Juniper is nestled amongst bamboo and bonsai trees.. Wake up to rays of soft natural light and views of tranquil nature with a full-glass first floor :<br /> - 4 occupants<br /> - 70 m2<br /> - Garden & City view<br /><br /><b>Other things to note</b><br />Note: We do not have a front-desk office.  Kindly provide your mobile/email upon booking to facilitate direct arrangement for face to face check-in. We recommend that you connect with us at least 48 hours before your arrival.  You will be greeted by our Guest Relations Officer.<br /><br /><b>License number</b><br />S0523,https://a0.muscache.com/pictures/miso/Hosting-713931790395344585/original/6d841a54-10a8-4ac6-92de-74c549b524b3.jpeg,109741357,https://www.airbnb.com/users/show/109741357,Lorraine,1,Marina South,Central Region,1.278346046859261,103.8619183054042,0.25,4,573.0,t,3,4.67,8,100.0,47.4569155
714100989959146472,https://www.airbnb.com/rooms/714100989959146472,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,"This is an excellent place to stay if you are in Singapore for a short while. The studio apartment provides a complete stay experience thanks to its private kitchenette to truly feel at home. Staying here also comes with added benefits like access to the property's facilities and of course, the convenience of being located close to central.<br /><br /><b>The space</b><br />This is a fully furnished and serviced studio apartment spread across 25 sqm or 269 sqft ideal for individual or couples relocating to Singapore for work or on a short vacation. The kitchenette feature makes it stand out from the many hotel rooms by making long stays comfortable and convenient. It comes with a knife block, electric stove, microwave, full size refrigerator, kettle and cooking utensils. The floor to ceiling glass window besides the kitchen lets bright light in to create a nice atmosphere.<br /><br />The dining table can sit two people and the bedding configuration is either twin or a double bed, depend",https://a0.muscache.com/pictures/miso/Hosting-714100989959146472/original/febc9efd-e02d-4776-afdc-c1556c36243f.jpeg,138649185,https://www.airbnb.com/users/show/138649185,Apac,0,Novena,Central Region,1.31748,103.84814,0.5,2,268.0,t,0,,246,0.0,79.583707
